"route_boulder","name","location_name","sector_name","area_name","country_code","date","type","sub_type","rating","project","tries","repeats","difficulty","perceived_hardness","comment","height","recommended","sits"
"BOULDER","Tsunami","Castle Peak","Upper Castle","Tahoe (CA)","US","2022-10-29T12:00:00Z","rp",,"5","0","35","null","7C+",,"felt like very hard v10. maybe cuz i had 4 hrs of sleep. sonoma projie had me up too late. hangboarding slowly paying off. holds are finally feeing decent.","null","0","null"
"BOULDER","Maneuverability","Saddle Boulders","Unknown Sector","Tahoe (CA)","US","2022-10-30T12:00:00Z","rp",,"5","0","35","null","7C",,"punch board move into some caltech compression. i’d say adds a v6 into suckerpath. underrated saddle line.","null","0","null"
"BOULDER","Sombrero Traverse","Saddle Boulders","Unknown Sector","Tahoe (CA)","US","2022-10-30T12:00:00Z","rp",,"2","0","35","null","7A",,"simple fun!","null","0","null"
"BOULDER","Root Canal Sit","Sonoma Creek","Unknown Sector",,"US","2022-11-04T12:00:00Z","rp",,"4","0","35","null","7A",,"kinda lurpy heel into the awesome stander","null","0","null"
"BOULDER","Unbroken Rootine","Sonoma Creek","Unknown Sector",,"US","2022-11-04T12:00:00Z","rp",,"4","0","35","null","7B+",,"enjoyed the process on this one","null","0","null"
"BOULDER","Electric body","Santa Barbara","Potters point",,"US","2022-11-06T12:00:00Z","rp",,"4","0","35","null","7C+",,"for the love of the game. sponsored by caffeine and the middle class tax refund.","null","0","null"
"BOULDER","Maelstrom","Purple Stones","Main Area",,"US","2022-11-14T12:00:00Z","rp",,"4","0","35","null","7C+",,"2 trips to LA to dispatch this unique bp. very hard v10. taking 8a on this would not be out of pocket.","null","0","null"
"BOULDER","The Night’s Watch","Steep Ravine Beach","Gatekeeper ","California","US","2022-11-19T12:00:00Z","rp",,"4","0","35","null","7C",,"quite fun. rock quality is mediocre but felt like v7 into v6/7. lower end 9, but felt too hard for 8.","null","0","null"
"BOULDER","Gatekeeper sit ","Steep Ravine Beach","Gatekeeper ","California","US","2022-11-19T12:00:00Z","rp",,"3","0","35","null","7A+",,"he dabbed","null","0","null"
"BOULDER","Sling Shot Sit","The Meteorite","Meteorette Boulder",,"US","2022-11-24T12:00:00Z","rp",,"3","0","35","null","7B+",,"i read fingery sequence and upgrade to 7b+. also kinda reachy.","null","0","null"
"BOULDER","Shooting Star","The Meteorite","Meteorette Boulder",,"US","2022-11-24T12:00:00Z","rp",,"5","0","35","null","7B+",,"okay wow","null","0","null"
"BOULDER","Ken Kesey & the Merry Pranksters","Aquarian Valley","Stoner Cave",,"US","2022-11-26T12:00:00Z","rp",,"4","0","35","null","7B+",,"sick moves. full line is what i need!!!","null","0","null"
"BOULDER","Demon Box","Aquarian Valley","Stoner Cave",,"US","2022-11-27T12:00:00Z","rp",,"5","0","35","null","7C+",,"2 days of effort. Ken Kessey and links day 1, sent next day. bad landing made it feel really heady. 2nd ascent afaik. kimbrough FA. Easily one of the best local lines.","null","0","null"
"BOULDER","Summit or Plummet","Cazadero","Unknown Sector",,"US","2022-12-02T12:00:00Z","rp",,"4","0","35","null","7C",,"Quite mega. Brilliant vision Shaun+ Chris.","null","0","null"
"BOULDER","Death Sentence","Prison Hill","Unknown Sector","Tahoe (CA)","US","2022-12-25T12:00:00Z","rp",,"3","0","35","null","7C",,"locked in.","null","0","null"
"BOULDER","Dead Space","Jupiter Boulders","Unknown Sector",,"US","2022-12-31T12:00:00Z","rp",,"3","0","35","null","7A+",,"steep ","null","0","null"
"BOULDER","Supernova Low","Jupiter Boulders","Unknown Sector",,"US","2023-01-01T12:00:00Z","rp",,"4","0","35","null","7C+",,"From the same start as Jordan. Low low low low. demonic compression crimping.","null","0","null"
"BOULDER","Lost In Space","Jupiter Boulders","Unknown Sector",,"US","2023-01-02T12:00:00Z","rp",,"5","0","35","null","7B+",,"the existence of sequences like this in nature and the happenstance human love to unlock them…..kinda magical yeah? yet another memorable day in the canyon.","null","0","null"
"BOULDER","Flaming Pirates","Jupiter Boulders","Unknown Sector",,"US","2023-01-02T12:00:00Z","rp",,"3","0","35","null","7B+",,"wacky pad stack situation, but awesome rock and movement…….quite fun honestly.","null","0","null"
"BOULDER","Grishnahk","Kern Canyon","Upper Moria",,"US","2023-01-13T12:00:00Z","rp",,"2","0","35","null","8A",,"couple notes on this climb:

1) it’s an eliminate. holds on the arete beyond what Carlos used exist higher up, and they significantly reduce the difficulty of the intro crux.

2) on a send burn, i ripped the critical dyno LH jug-crimp off. both sam and Carlos used that hold. the dyno is significantly harder now.

3) the line felt v9/10 until the break. It felt 8a to me now. more ascents post break will have to confirm.

4) it goes in a more fingery, static fashion. i don’t have the strength for it, but there is an alternative to the dyno.

5) all that said, this line presented a wonderful challenge in a beautiful setting. nice work Carlos!","null","0","null"
"BOULDER","Dirty 31","Kern Canyon","The Federation Sector",,"US","2023-01-14T12:00:00Z","rp",,"3","0","35","null","7A",,"I've read a new hold was discovered that significantly dropped the difficulty of this climb from the FA. im guessing its the small RH crimp. Which doesn't detract from the quality of this line, its awesome.","null","0","null"
"BOULDER","Arthritic ","Kern Canyon","Aging",,"US","2023-01-28T12:00:00Z","rp",,"5","0","35","null","7C",,"pretty damn perfect. ridiculously good movement.","null","0","null"
"BOULDER","Omoplata","Kern Canyon","Combat",,"US","2023-01-28T12:00:00Z","rp",,"5","0","35","null","7B+",,"Hard for the grade, subtle.","null","0","null"
"BOULDER","Kid Dynamite","Kern Canyon","Combat",,"US","2023-01-28T12:00:00Z","rp",,"5","0","35","null","7C",,"Light work. Skipped the far left hand jah/spencer went for and just went big first. morpho for sure but stellar.","null","0","null"
"BOULDER","Rubber Guard","Kern Canyon","Combat",,"US","2023-02-04T12:00:00Z","rp",,"4","0","35","null","7B+",,"Originally given v9. i thought closer to 8. especially with Jah’s high right hand beta. felt 9 with spencer’s beta.","null","0","null"
"BOULDER","Kid Dynamite Left","Kern Canyon","Combat",,"US","2023-02-04T12:00:00Z","rp",,"5","0","35","null","7C",,"FA. similar difficulty to the original. the left entrance doesn’t add enough to justify a grade change imo. edit: spencer names this “holyfield variation”.","null","0","null"
"BOULDER","Balrog Extension","Kern Canyon","Moria",,"US","2023-02-04T12:00:00Z","rp",,"4","0","35","null","7C",,"FA. Could be v10, i’m not 100% sure, but i doubt it. Mostly just beta. pumpy lip trav into a dynamic ending. quite a beautiful feature. original line from Carlos, i started right hand on sidepull, left on lip.","null","0","null"
"BOULDER","Spirit Animal","the cobblestones","lower area",,"US","2023-02-05T12:00:00Z","rp",,"3","0","35","null","7C",,"Listing this as v8 per the book. i saw jesse added the sit @ 9. perhaps this is a style weakness for me, but the stand alone felt super tough. the rare upgrade, i’ll say 9 for the stand. pockets and polished cobbles at harsh angles. this thing is radical. super unique. i’m keen on the sitter.","null","0","null"
"BOULDER","Unite the two","Kern Canyon","Unknown",,"US","2023-02-07T12:00:00Z","rp",,"3","0","35","null","7A+",,"definitely an eliminate (you could just mantle the scoop) button fun movement, pretty block.","null","0","null"
"BOULDER","Flawless Victory","Kern Canyon","Combat",,"US","2023-02-12T12:00:00Z","rp",,"4","0","35","null","7B+",,"Ryan Moon FA. high start from two crimps. from what i’ve heard, he jumped straight to the incut crimp up high. i used an intermediate sloper and heel to get the job done.","null","0","null"
"BOULDER","Spirit Animal sit start","the cobblestones","lower area",,"US","2023-02-12T12:00:00Z","rp",,"4","0","35","null","7C+",,"stand was stout 9 to me. sit doesn’t add much, but the full package felt v10. quite challenging imo.","null","0","null"
"BOULDER","Anger Management","Berkeley","The Great Stone Face Park","California","US","2023-02-20T12:00:00Z","rp",,"3","0","35","null","7C+",,"pm temps rollin in; hit the lh slopey dish and it didn’t feel like utter dogshit; it was now or never","null","0","null"
"BOULDER","Mythical Beast","Dry Falls","South Wash Lands","California","US","2023-03-04T12:00:00Z","rp",,"5","0","35","null","7C",,"Dan Vakili FA. v9? i’m becoming increasingly poor at grading. 5 stars, that much i’m sure of! stellar compression.","null","0","null"
"BOULDER","Ornithologist","Dry Falls","Unknown Sector","California","US","2023-03-04T12:00:00Z","rp",,"4","0","35","null","7B+",,"killer movement.","null","0","null"
"BOULDER","The Pinch","Jim's Boulder","Jim's Boulder",,"US","2023-03-18T12:00:00Z","rp",,"5","0","35","null","7A+",,"hard to grade. hard first move. but i think it if known the beta it would have felt easier. spent a lot of time trying to gaston the tufa. which goes but is much harder. the extent of chris summit’s dominion never ceases to amaze.","null","0","null"
"BOULDER","Maximum Effort","Jim's Boulder","Jim's Boulder",,"US","2023-03-18T12:00:00Z","rp",,"5","0","35","null","7C+",,"immaculate.","null","0","null"
"BOULDER","Squeeze of Death","Baldy","Pink Boulder",,"US","2023-03-26T12:00:00Z","rp",,"4","0","35","null","7C+",,"hard. subtle.","null","0","null"
"BOULDER","Lone forgotten","Mt Baldy","Unknown Sector",,"US","2023-03-26T12:00:00Z","rp",,"4","0","35","null","7C+",,"maybe i was tired from squeeze, maybe i’m not good at steep crimps. but i put v10 effort. killer roof. super high tension. soiled the trousers on the solo dihedral topout.","null","0","null"
"BOULDER","Fuck No","Mickey's Beach","Fuck Yeah",,"US","2023-04-03T12:00:00Z","rp",,"2","0","35","null","7A+",,"dece.","null","0","null"
"BOULDER","Witches’ Gathering","Moonstone Beach","Flat Top Rock",,"US","2023-04-09T12:00:00Z","rp",,"4","0","35","null","7C+",,"hard, sharp, thin. still cant crimp but we get by with some trickery 😉 ","null","0","null"
"BOULDER","Basilisk","Sugarloaf Ridge","Boulder Garden",,"US","2023-04-16T12:00:00Z","rp",,"2","0","35","null","7A+",,"After the big rock was removed, further extension to microphone mantle. maybe i’m sandbagging. but it felt like chill trav with good heel rests. fun movement with eric/conor.","null","0","null"
"BOULDER","Beta By Braille","Sugarloaf Ridge","Boulder Garden",,"US","2023-04-16T12:00:00Z","rp",,"2","0","35","null","7A+",,"From the sit.","null","0","null"
"BOULDER","boplicity","Glenbrook","Unknown Sector","Tahoe (CA)","US","2023-04-30T12:00:00Z","rp",,"3","0","53","null","7B+",,"funky start into textbook compression. nice hang, good climb.","null","0","null"
"BOULDER","Neoplastic","Pyramid Highway","Unknown Sector","Tahoe (CA)","US","2023-05-07T12:00:00Z","rp",,"5","0","35","null","7C",,"foot first beta. probably not v10 this way. but killer movement.","null","0","null"
"BOULDER","Ms. Piggy","Pyramid Highway","Unknown Sector","Tahoe (CA)","US","2023-05-07T12:00:00Z","rp",,"4","0","35","null","7C+",,"Ms. Piggy! quite the banger. found a RH sidepull to use because fabiens method was too reachy for me. favors the tall, but there’s options for smaller folk. pretty damn nails for me.","null","0","null"
"BOULDER","roman's run","logan shoals","n/a","Tahoe (CA)","US","2023-05-12T12:00:00Z","rp",,"4","0","35","null","7C",,"techy compression, spicy lip encounter, and no fall slab. 🌶️ 🥵 full value. ","null","0","null"
"BOULDER","Tiger Woods","Pie Shop","Unknown Sector","Tahoe (CA)","US","2023-05-13T12:00:00Z","rp",,"4","0","35","null","7B+",,"essentially one shouldery move into the stand. grainy rock but actually quite nice in pleasant conditions.","null","0","null"
"BOULDER","Pure Bliss","Bliss","Unknown Sector","Tahoe (CA)","US","2023-05-20T12:00:00Z","rp",,"4","0","35","null","7C",,"delicate little recycle maneuver real subtle one some nice diggers","null","0","null"
"BOULDER","Sharkfist","Woodfords Canyon","The Acorns","Tahoe (CA)","US","2023-05-21T12:00:00Z","rp",,"4","0","35","null","7C",,"From the slightly lower start, heard about it from Raines. Not sure who the FA belongs to but adds some fun moves into the previous stack start. stand start left hand in seam right hand on sloper.","null","0","null"
"BOULDER","War of tug","Woodfords Canyon","The Acorns","Tahoe (CA)","US","2023-05-28T12:00:00Z","rp",,"4","0","35","null","7A+",,"first move of the sit down eluded me. the stand climbs nicely, this sit is a bit awkward…….but i’ll be back….","null","0","null"
"BOULDER","Goodie Bag","Woodfords Canyon","The Acorns","Tahoe (CA)","US","2023-05-28T12:00:00Z","rp",,"4","0","35","null","7C+",,"cleaned and sussed this beautiful line. no standout crux, consistently resistant compression all the way through. Asked around with Roman/Dave, i believe this is the FA.","null","0","null"
"BOULDER","Sneak Attack Low","Sugar Pine","Anderson Alley","Tahoe (CA)","US","2023-06-04T12:00:00Z","rp",,"4","0","35","null","7C",,"Kyle O FA, i believe? adds 1 move and a match into the mega classic. low move is dope. subtle hand heel. epitome of tahoe bouldering, deep into the woods guarded by a long hike in solitude lay the magical lines for those adventurous enough. special.","null","0","null"
"BOULDER","Hammerhead Corvette","The Beavers","Unknown Sector","Tahoe (CA)","US","2023-06-09T12:00:00Z","rp",,"2","0","35","null","7C",,"i’m not under 5’5 but this shit was hard as hell. stand actually kinda dope but sit in a dabby awkward, i’d give the stand 3 stars, sitter 2.","null","0","null"
"BOULDER","Deadbeat Dads","Woodfords Canyon","Unknown Sector","Tahoe (CA)","US","2023-06-09T12:00:00Z","rp",,"4","0","35","null","7B+",,"lol mateo comment got me cracking up ","null","0","null"
"BOULDER","The Gavel","Blue Lakes","Unknown Sector","Tahoe (CA)","US","2023-06-09T12:00:00Z","rp",,"3","0","35","null","7C+",,"back to back sends with greg. the little crumbly right hand officially broken off. climbs much better now, no glue hold. i threw big right hand cross off the left hand undercling for the crux. v10 climbing + v11 skin management.","null","0","null"
"BOULDER","The Tonalist","Tahoe Mountain","Wonderland Boulders","Tahoe (CA)","US","2023-06-17T12:00:00Z","rp",,"5","0","35","null","7B+",,"one of the best moderate highballs i’ve done in tahoe.","null","0","null"
"BOULDER","Kick flip","PCT Boulders","Unknown Sector","Tahoe (CA)","US","2023-06-17T12:00:00Z","f",,"3","0","1","null","7A+",,"managed to flash a boulder first time in my whole damn life","null","0","null"
"BOULDER","The Narrows","Pie Shop","Unknown Sector","Tahoe (CA)","US","2023-06-19T12:00:00Z","rp",,"5","0","35","null","7C+",,"New line from Raines i believe. had to conjure some diff beta for the start move, epic king line beautiful setting, amazing movement. 2nd?","null","0","null"
"BOULDER","Pre Season","Soda Springs","Unknown Sector","Tahoe (CA)","US","2023-06-24T12:00:00Z","rp",,"5","0","35","null","7C",,"threw for the sloper endlessly all afternoon then PM temps rolled in 730pm and things got sticky. i thought it was pretty stout, perhaps the lack of condies. a ridiculously good rock climb.","null","0","null"
"BOULDER","Ergotamine","Mt tam","Witches Lair",,"US","2023-07-01T12:00:00Z","f",,"3","0","1","null","7A+",,"felt two grades easier than alchemy. flashed the normal start. added a new low start move starting matched undercling under the roof with the left heel. makes it v7+. beautiful line in wonderful setting. cool rock, rad grips, good hang. don’t come in july.","null","0","null"
"BOULDER","Alchemy","Mt tam","Witches Lair",,"US","2023-07-01T12:00:00Z","rp",,"3","0","35","null","7C",,"Pretty damn spanny at my height. Used a right heel to get it done. pretty hard in freakin july. slightly dabby out left but i found a way to climb it without any of the dabby feet! climbed this way it’s actually quite pleasant. technical heel, kneescum, etc with some wideboy squeeze mixed in.","null","0","null"
"BOULDER","Sword Of Damocles","Donner Summit","Snowshed","Tahoe (CA)","US","2023-07-03T12:00:00Z","rp",,"3","0","35","null","7C",,"From the lower start. My guess is that this is how it was originally climbed, because v9 seems much more appropriate for the full line. the stand feels closer to v7? first saw this done by Angiolo, here’s how he described it: “ Left hand on the sidepull above the large diorite, and right hand on the lowest right hold.” adds a few moves and some tricky footwork. lowball fun squeezing.","null","0","null"
"BOULDER","Upside Down Cowboy Scramble","Donner Summit","Snowshed","Tahoe (CA)","US","2023-07-04T12:00:00Z","rp",,"3","0","35","null","7C+",,"same beta as james. technical left hand heel. punchy little thing, maybe easier not on july 4th. this and sword low nice little 1-2 compression combo, this one is a hair harder.","null","0","null"
"BOULDER","Soul Glow","Soda Springs","Unknown Sector","Tahoe (CA)","US","2023-07-09T12:00:00Z","rp",,"5","0","35","null","7C+",,"perfect. all time.","null","0","null"
"BOULDER","White Stallion","Soda Springs","Unknown Sector","Tahoe (CA)","US","2023-07-09T12:00:00Z","rp",,"5","0","35","null","7C+",,"maybe a hair easier than soul glo, but also very badass. some of the best v10s in tahoe on this block. it’s a gift to climb on lines like these.","null","0","null"
"BOULDER","Tidal Flight Stand","Sue Meg State Park","Unknown",,"US","2023-07-15T12:00:00Z","rp",,"4","0","35","null","7B+",,"Could even be v7. who knows. only thing for sure known is how badly this rocklands dyno is kicking my ass. sitter is hard hard","null","0","null"
"BOULDER","Sky Pilot Sit","Cold Springs","Split Rocks",,"US","2023-07-17T12:00:00Z","rp",,"5","0","35","null","7C",,"Maybe low end but it’s freakin july gimme my points","null","0","null"
"BOULDER","Duckbutt","Van Duzen","Unknown",,"US","2023-07-20T12:00:00Z","rp",,"5","0","35","null","7C+",,"maybe a bit soft @ 10, but this it would be pretty hard @ 9. i’d have a hard time giving this the same grade as the low to sky pilot. let’s say low end 10? frankly don’t understand grades anymore. everything just feels hard, some harder than others. one of my all time favorites. ridiculous movement.","null","0","null"
"BOULDER","Unnamed","Van Duzen","Unknown",,"US","2023-07-20T12:00:00Z","rp",,"5","0","35","null","7B+",,"the obvious sandstone block with perfect landing. near bridgeville. i think Adam put it up. a perfect boulder problem. footage: https://youtu.be/-qBilEjMpp4","null","0","null"
"BOULDER","Conquistador","Tuolumne Meadows","Olmsted Point","Yosemite (CA)","US","2023-07-23T12:00:00Z","rp",,"5","0","35","null","7B+",,"perfect","null","0","null"
"BOULDER","Osiris","Frog Woman Rock","unknown",,"US","2023-11-29T12:00:00Z","rp",,"4","0","35","null","7C+",,"First Ascent. Hard line straight up the prow on sticks and stones. start on good square cut jug and left hand pinch. Back in the game. One of my better FAs to date. unsure of grade.","null","0","null"
"BOULDER","Kali Matutsi ","Frog Woman Rock","unknown",,"US","2023-11-29T12:00:00Z","rp",,"4","0","34","null","7B+",,"climbing egos….stay humble my friends. i’m creating a new page for this line. it’s not Giovanni’s FA. Casey did it a year before and named it “freshly squeezed”.","null","0","null"
"BOULDER","verisimilitude","Santa Barbara","Scofield park",,"US","2024-03-10T12:00:00Z","rp",,"4","0","0","null","7C",,"unique rinky dink with Bell Karsten Andrea Rafi Heidi.","null","0","null"
"BOULDER","Waimea Arete","Castle Rock Proper","Unknown Sector","Castle Rocks (ID)","US","2024-03-17T12:00:00Z","rp",,"5","0","0","null","7A",,"brilliant.","null","0","null"
"BOULDER","Desperate Measures ","Jim's Boulder","Jim's Boulder",,"US","2024-03-21T12:00:00Z","rp",,"5","0","0","null","7C",,"started RH on a slopey edge below the block guy kyle started on. doesn’t really change things. sick movement.","null","0","null"
"BOULDER","Doctor Brown","Lost Horse","Jimmy Cliff Area","Joshua Tree (CA)","US","2024-04-06T12:00:00Z","rp",,"3","0","0","null","7B+",,"bit crumbly but first send in jtree","null","0","null"
"BOULDER","Tidal Wave","The Outback","Unknown Sector","Joshua Tree (CA)","US","2024-04-07T12:00:00Z","rp",,"2","0","0","null","7C",,"used the crimp a few inches from the arete, but not the arete itself. contrived but fun.","null","0","null"
"BOULDER","A Fragile Term","Mickey's Beach","Danger Boulder",,"US","2024-05-27T12:00:00Z","rp",,"1","0","0","null","7C",,"started on two crimps, will have to go back to the sit start (adds 2 moves). couple v6 ish moves into a big toss at at the end. who knows what these previous logs refer to considering how much this boulder shifts. but v8 as of today.","null","0","null"
"BOULDER","A Fragile Term SDS","Mickey's Beach","Orange Buddha",,"US","2024-05-31T12:00:00Z","rp",,"1","0","0","null","7C+",,"started low in the cave with a very hard left bump rather than the cross i’ve seen others do. kinda gnar. v10 feels fair, rock is crap movement is great.","null","0","null"
"BOULDER","Midnight Lycra","Tahoe","Unknown Sector","Tahoe (CA)","US","2024-06-08T12:00:00Z","rp",,"3","0","0","null","7B+",,"felt hard in the heat, but probably not so bad in decent conditions and some cleaning. ryan leading the charge.","null","0","null"
"BOULDER","Bacchanalia","lower big meadow","Unknown Sector","Tahoe (CA)","US","2024-06-09T12:00:00Z","rp",,"3","0","0","null","7B+",,"tough move. temps would help. left pinky on the crystal right foot on the spike and some try hard.","null","0","null"
"BOULDER","Cloud Burst","lower big meadow","Unknown Sector","Tahoe (CA)","US","2024-06-11T12:00:00Z","rp",,"0","0","0","null","7A+",,"like vishaal started seated match undercling on the big jug. seems like them most logical start to me. from there, hard v7 feels like.","null","0","null"
"BOULDER","Check the Markings","Tahoe","Unknown Sector","Tahoe (CA)","US","2024-06-15T12:00:00Z","rp",,"5","0","0","null","7C+",,"certified banger. double double. i’m back.","null","0","null"
"BOULDER","Spiderman","Bliss","Unknown Sector","Tahoe (CA)","US","2024-06-15T12:00:00Z","rp",,"4","0","0","null","7A+",,"nemesis this is gnarly shit","null","0","null"
"BOULDER","Bacchanalia Sit","lower big meadow","Unknown Sector","Tahoe (CA)","US","2024-06-15T12:00:00Z","rp",,"3","0","0","null","7C",,"my thanks to ford and lore for pioneering easier beta! first go from the sit.","null","0","null"
"BOULDER","The Beast","Sugar Pine","Unknown Sector","Tahoe (CA)","US","2024-06-16T12:00:00Z","rp",,"4","0","0","null","7C",,"hot take: hard slabs that test your footwork have a prerequisite level of finger strength required. and this one is well beyond v8. the footwork is over highlighted relative to the finger strength. this shit is v9. fucking awesome climb.","null","0","null"
"BOULDER","Time Slap Continuum ","Schneider Camp","unknown ","Tahoe (CA)","US","2024-06-17T12:00:00Z","rp",,"4","0","0","null","7B+",,"Quality new squeeze from Owen.","null","0","null"
"BOULDER","Rat Salad","Schneider Camp","unknown ","Tahoe (CA)","US","2024-06-17T12:00:00Z","rp",,"3","0","0","null","7A+",,"pretty block; mediocre rock; quality spicy finish. back to back sends with dou.","null","0","null"
"BOULDER","Focal Point","Sugar Pine","Sugar Pine 1","Tahoe (CA)","US","2024-06-28T12:00:00Z","rp",,"5","0","0","null","7C+",,"echoing anderson, one of the best in the basin. very happy. and proud, i tried really hard.","null","0","null"
"BOULDER","The Geode","Lake Audrain","Unknown Sector","Tahoe (CA)","US","2024-07-07T12:00:00Z","rp",,"4","0","0","null","8A",,"working through nemesis rigs this year. 5am send after an all nighter trying wolfpack.","null","0","null"
"BOULDER","Ill Cave","Kirkwood Lake","Lost World","Tahoe (CA)","US","2024-07-13T12:00:00Z","rp",,"5","0","0","null","7C+",,"incredible. one of the best of the grade in tahoe.","null","0","null"
"BOULDER","hopeless","Blue Lakes","hope dome","Tahoe (CA)","US","2024-07-13T12:00:00Z","rp",,"5","0","0","null","7C",,"vishaal made it look easy and i suffered my way up the crimps. t-storm condis!","null","0","null"
"BOULDER","Pinky Power","Camouflage Forest","Unknown Sector","Tahoe (CA)","US","2024-07-14T12:00:00Z","rp",,"5","0","0","null","7C+",,"AKA wing and a prayer sit. This is harder than a lot of 10s in tahoe, hence the upgrade. i’m no expert in finger locks, so perhaps a crack climber would find it easier. the stand is quite hard for v8 (i think it’s 9) at my height, so another point for the sit seems reasonable. really cool, unique movement.","null","0","null"
"BOULDER","Cougar Killer","Castle Peak","Upper Castle","Tahoe (CA)","US","2024-07-27T12:00:00Z","rp",,"4","0","0","null","7C+",,"interesting movement.","null","0","null"
"BOULDER","Double Clutch","Castle Peak","Unknown Sector","Tahoe (CA)","US","2024-07-28T12:00:00Z","rp",,"3","0","0","null","7B+",,"def a star inflation situation. but we did it from a sit and it made it a hair more interesting. pretty low end v8, but fun.","null","0","null"
"BOULDER","Treat Box","Castle Peak","Upper Castle","Tahoe (CA)","US","2024-07-28T12:00:00Z","rp",,"5","0","0","null","8A",,"lives up to the hype. 3rd g from the b.","null","0","null"
"BOULDER","Pocket Project","PCT Boulders","Unknown Sector","Tahoe (CA)","US","2024-08-17T12:00:00Z","rp",,"5","0","0","null","8A",,"right after eminently. a good day! leveling up. one of tahoe’s finest.","null","0","null"
"BOULDER","Eminently Climbable","PCT Boulders","Unknown Sector","Tahoe (CA)","US","2024-08-17T12:00:00Z","rp",,"3","0","0","null","8A",,"v10 climbing but v11 condition management. feels utterly impossible in the heat, quick work with slightly cooler temps.","null","0","null"
"BOULDER","Polar Opposites","Sugar Pine","Sugar Pine 1","Tahoe (CA)","US","2024-08-25T12:00:00Z","rp",,"5","0","0","null","8A",,"brilliant movement.","null","0","null"
"BOULDER","Wolf Pack","Burnside Lake","Unknown Sector","Tahoe (CA)","US","2024-09-21T12:00:00Z","rp",,"5","0","0","null","8A",,"after much trial and error, the low bicycle worked out. nails for me with these weak ass fingers.","null","0","null"
"BOULDER","Skinny Minnie","Burnside Lake","Unknown Sector","Tahoe (CA)","US","2024-09-21T12:00:00Z","rp",,"4","0","0","null","7C",,"chill once you sort out the mantle. pretty sick.","null","0","null"
"BOULDER","Black Jettas Low","Luther Pass","Unknown Sector","Tahoe (CA)","US","2024-09-22T12:00:00Z","rp",,"4","0","0","null","8A",,"the hada method TM. unique style for tahoe.","null","0","null"
"BOULDER","Insane in the Grain","Tahoe","carson pass","Tahoe (CA)","US","2024-09-28T12:00:00Z","rp",,"5","0","0","null","7C",,"killer line.","null","0","null"
"BOULDER","Dangerously Cheesy","Crater Lake","Unknown Sector","Tahoe (CA)","US","2024-09-28T12:00:00Z","rp",,"4","0","0","null","7A+",,"better than lactose, i can see why this is classic.","null","0","null"
"BOULDER","Lactose intolerance","Crater Lake","Unknown Sector","Tahoe (CA)","US","2024-09-28T12:00:00Z","rp",,"3","0","0","null","7C",,"start feet were kinda nasty. i don’t like feet inches off the ground. but rest of it climbed great. undercling bumping. it’s like putah creek but up a horrible road by a beautiful alpine lake. honestly…..not worth it if you ask me.","null","0","null"
"BOULDER","Beefcake","Sad Boulders","Ice Caves","Bishop (CA)","US","2024-10-02T12:00:00Z","rp",,"5","0","0","null","7C+",,"during a 94 degree heat wave. good lord that was hard. good times hiding in caves with kana. sick movement.","null","0","null"
"BOULDER","Chumscrubber","Way Lake","Meadow",,"US","2024-10-04T12:00:00Z","rp",,"5","0","0","null","8A",,"wandering through the sierras with kana. what a gift, a beautiful line. through the force, anything is possible.","null","0","null"
"BOULDER","Tormental","Kirkwood Lake","Unknown Sector","Tahoe (CA)","US","2024-10-05T12:00:00Z","rp",,"3","0","0","null","7B+",,"this thing in vogue rn. good fun. shoulda flashed.","null","0","null"
"BOULDER","To Squeeze a Butterfly (sit)","Shealor Lake","Shealor Lake","Tahoe (CA)","US","2024-10-20T12:00:00Z","rp",,"3","0","0","null","7B+",,"i think chris L logged this as butterfly kisses. really fun climb, pretty hard compression for v8.","null","0","null"
"BOULDER","Ben’s Arete (sit)","Shealor Lake","Shealor Lake","Tahoe (CA)","US","2024-10-20T12:00:00Z","rp",,"3","0","0","null","7B+",,"much easier than butterfly sit. pretty though.","null","0","null"
"BOULDER","Wallflower","Shealor Lake","Shealor Lake","Tahoe (CA)","US","2024-10-20T12:00:00Z","rp",,"2","0","0","null","7C",,"kinda low end for the grade, and rather unpleasant rock. if you have to chose, chose butterfly. the movement is fun though.","null","0","null"
"BOULDER","Sausage Boxed","Tahoe","Unknown Sector","Tahoe (CA)","US","2024-10-27T12:00:00Z","rp",,"4","0","0","null","7C+",,"funky kinda wacko cool.","null","0","null"
"BOULDER","Grotesque Old Woman Sit","Santa Barbara","The Brickyard",,"US","2024-11-05T12:00:00Z","rp",,"3","0","0","null","7C+",,"probably butter for the strong crimpers. but me being me, i couldn’t lift my ass off the ground last time. still can’t crimp very hard, but enough to get by. the low moves aren’t amazing, but stacking anything into such an absolute banger stand start makes for a good time. a classic.","null","0","null"
"BOULDER","Twilight of the Idols","Republic","Unknown Sector","Black Mountain (CA)","US","2024-11-10T12:00:00Z","rp",,"5","0","0","null","7C+",,"the definition of 5 stars.","null","0","null"
"BOULDER","Lobotomy","Black Mountain","Unknown Sector","Black Mountain (CA)","US","2024-11-11T12:00:00Z","rp",,"4","0","0","null","7C+",,"cool movement. first go from the bottom.","null","0","null"
"BOULDER","Cosmos","Black Mountain","Unknown Sector","Black Mountain (CA)","US","2024-11-11T12:00:00Z","rp",,"5","0","0","null","7C+",,"perfect! what a way end the trip with kana, jeramy, and nealsen….!","null","0","null"
